x
43.57825
6.506559
471.0067
9.981033
200.4558
12.92657
17.46139
10.78948
142.1377
203.2078
315.7573
43.77972
116.1684
128.4102
41.49711
196.7165
147.7721
16.12789
36.14824
72.74109
18.50866
16.35242
288.9769
42.49779
31.7256
280.6739
169.6327
139.5229
329.7256
34.85265
59.04879
192.2212
219.3451
79.71692
12.26537
153.686
18.79982
101.838
73.84733
159.1653
27.14669
286.6875
234.9293
189.8204
14.48773
15.17717
173.9981
136.2654
206.6039
170.4797
151.3064
257.5947
266.583
69.79675
44.03367
190.8087
300.5639
33.1495
9.792093
208.1111
324.5751
43.52491
22.68881
24.51457
29.92627
324.244
85.35901
186.2685
78.76676
37.33838
394.2853
15.45817
271.6081
18.63403
250.0206
70.0543
188.758
23.34088
157.2235
155.4924
103.1206
36.72352
108.3569
47.91616
226.7662
15.46567
48.27437
104.43
41.371
12.14373
12.63497
12.17046
17.39031
12.19863
35.76634
76.85159
90.51533
160.4074
395.4489
45.45756
262.0969
793.1789
79.06697
46.76377
251.7421
57.16354
50.35691
12.07259
19.78036
96.70774
163.7763
186.5739
467.442
7.501181
179.9069
17.27409
46.72108
278.9329
18.41858
227.1523
252.7557
27.72998
81.27762
10.63599
8.628544
134.3059
57.92903
9.612268
15.99925
8.292892
238.7444
12.76106
135.5241
42.91205
11.00236
298.5443
421.9388
6.235498
134.0914
12.35163
11.53819
54.90952
8.790377
162.1795
11.38701
148.4131
123.495
11.60534
200.7318
9.19387
73.63083
535.1331
18.56984
39.88249
17.99207
75.56732
198.6121
51.32774
66.25556
35.08487
30.68135
55.8416
11.85925
25.89856
12.72348
8.308432
155.8787
167.5871
184.7754
95.49607
440.2295
254.6728
83.47812
27.04257
14.90867
16.76102
8.720168
63.43274
47.53922
184.8456
98.45107
10.69583
117.52
139.5775
134.8646
51.78257
39.24272
44.90811
59.4007
27.8104
18.51312
259.8576
43.98647
115.8568
109.1888
30.93927
79.30131
84.6246
8.589729
10.8991
77.99623
19.05799
203.5177
39.03828
21.74273
80.20633
14.87949
19.91267
100.2818
149.083
68.48923
50.7995
7.653346
134.5269
31.46923
125.7651
177.7689
241.1037
63.18752
41.77375
95.77827
25.12285
93.79348
114.3527
76.28405
138.2477
189.2363
150.6801
110.5806
74.17256
12.66999
131.7032
25.23956
16.7604
16.60782
682.7647
19.38721
13.897
158.9483
415.5485
47.4405
63.0066
76.08755
145.2142
15.66564
378.0202
86.14225
159.8788
36.67251
38.45504
125.7116
9.662776
161.1874
82.33603
103.5993
74.34218
8.440752
75.57447
20.73161
90.61032
111.3596
10.96843
180.1103
238.3059
29.96242
49.15395
220.0234
225.6598
15.95683
23.88801
34.31691
25.63488
12.86104
270.7682
20.51634
16.3109
252.1224
75.82916
17.93552
9.709403
21.1951
526.2265
15.47158
26.36105
21.04628
16.7949
92.3503
17.66751
251.8925
21.89381
44.31111
482.6604
165.4793
70.96871
163.4905
11.967
139.6847
14.78941
71.56852
95.63553
50.68387
9.442651
38.66205
152.7213
131.1672
107.5664
95.5452
395.6046
155.9416
22.28249
113.6447
258.4004
10.45926
78.6212
15.30104
189.6145
97.52812
139.3468
114.7138
103.3924
183.9998
14.9941
89.00093
12.13963
105.8081
17.36502
11.75259
696.2655
7.61914
45.41688
47.59524
129.9945
27.68231
11.48691
225.1995
63.89613
375.5086
154.2643
18.92032
47.11366
14.00556
72.04978
12.41881
15.43335
177.1639
252.9836
140.374
12.21073
112.226
48.41222
10.70541
96.17404
12.86879
17.70014
99.67173
97.96005
10.46312
91.01193
123.0981
144.7547
141.1961
164.1719
61.58518
502.4048
259.6415
197.4873
7.492947
177.7906
81.12249
13.55455
32.33315
251.0981
105.8473
275.7976
48.38494
221.3358
236.9606
48.25901
49.55997
369.1667
53.50244
26.37901
117.983
629.0103
27.36052
20.44656
11.63496
209.0332
60.88959
304.4086
229.4741
43.56871
239.6462
7.314261
37.69942
89.36605
149.5444
6.418208
34.4406
139.9729
56.51483
354.1219
11.17817
8.673651
111.5477
146.6885
54.67972
242.1723
112.3286
131.7711
13.12552
252.2977
194.0962
87.15937
161.9811
47.49439
61.28965
8.27096
18.59275
14.42868
11.50972
89.68711
190.6158
91.73936
249.7818
203.4087
110.594
205.3114
106.0193
14.46067
37.32595
105.3939
556.9469
67.52802
69.37015
8.673678
14.34942
47.46742
105.1292
65.4474
80.56439
117.6641
401.4549
10.58031
403.8257
41.28958
88.33545
181.9293
10.89872
170.9942
50.44793
10.08344
174.711
169.1595
91.34282
122.6473
8.307441
140.8711
117.3874
99.3786
21.73373
315.6857
171.0149
32.33693
121.9794
28.13005
421.1721
81.49909
313.6496
92.80477
164.1567
83.13738
202.2145
211.7966
29.83836
94.60423
634.9633
461.5077
68.34717
209.419
75.32957
99.47452
111.8202
79.97273
410.5549
23.66986
113.7505
11.86449
16.05192
77.54674
163.7036
218.2925
179.7433
167.7484
98.46787
12.96744
435.842
7.883554
360.2915
221.6441
6.832174
33.98236
11.49388
27.06201
140.8652
396.1817
33.64293
301.3483
10.10386
9.038005
14.94257
23.84921
58.99315
44.10366
69.26596
305.0356
39.10785
73.90444
145.7944
13.41066
413.5159
6.406045
101.0283
16.53055
378.4165
220.002
329.1287
58.66178
12.3294
418.8932
192.4157
319.7929
12.81084
134.7958
95.45802
15.39457
78.41769
18.236
7.416983
93.04542
522.1812
182.2472
95.08918
317.8773
19.54473
102.7903
65.81616
72.93682
60.90344
248.3953
9.231899
205.4415
12.52858
272.5264
16.14259
33.26225
10.24989
9.03004
12.16156
161.7605
163.6501
18.46489
53.75659
28.72799
14.62637
23.15824
118.3936
9.471748
112.1273
87.00671
18.41141
8.609454
298.7855
140.3057
128.5092
84.92464
21.25963
159.4374
14.01138
172.5941
277.1383
463.1763
101.7588
244.4201
11.80386
17.1538
173.8822
32.06746
18.98215
125.6705
13.22297
279.288
23.45776
143.3041
101.7533
286.7144
190.8031
283.1213
158.221
8.560648
35.87176
220.9
117.3094
11.84962
18.29235
262.8428
59.94321
34.05406
38.19709
182.3011
59.18211
29.43916
6.910304
12.71027
110.0487
14.26694
74.71289
217.4158
13.28674
244.9831
306.3277
5.869594
117.215
61.40468
56.89561
9.683354
25.76133
53.29248
132.8357
87.58593
474.7997
9.195769
104.4292
179.9778
14.57932
27.91011
12.55647
207.1094
69.8713
62.63603
17.26819
242.5801
102.2327
308.1634
286.4529
155.8129
6.096674
13.07179
162.4278
13.64912
43.35434
148.6396
8.49902
107.1339
162.7188
8.048616
96.50529
16.67499
110.2502
42.29912
231.4267
14.34722
424.5074
211.4546
129.6039
95.73877
17.46779
11.70775
50.98392
160.587
57.00052
357.2126
17.65488
141.1908
420.5761
15.78866
116.9705
298.5983
71.2825
48.43628
81.42651
14.45814
59.44246
175.95
35.2682
9.704315
17.37498
160.3233
63.78333
106.7898
44.66796
96.03499
10.2725
15.73418
127.6887
18.37087
12.52876
430.1637
203.7447
7.425615
66.43042
93.70727
13.69299
470.1379
81.18825
392.1463
11.09378
214.0616
14.67196
42.57035
544.9751
15.54167
7.905589
14.27717
9.404305
40.72503
138.8709
411.871
36.22535
26.09956
16.22645
15.59985
9.478094
317.2261
17.76383
69.18498
247.5571
8.840449
35.12249
35.56293
12.80314
121.1378
11.37428
8.105602
230.5151
77.038
43.70965
201.3707
370.5064
125.7397
22.59304
131.3758
346.935
24.43354
122.4881
92.77899
280.998
244.5999
90.45895
345.6455
15.55099
35.53265
434.6012
76.18074
13.55412
189.1848
399.4769
8.413439
24.9345
31.56679
192.5384
146.2393
10.14355
179.2413
41.08222
50.36223
10.46516
29.41451
26.8536
12.88716
16.43571
74.88754
190.4481
88.32272
58.69421
347.6147
95.48914
11.83214
187.2007
85.90431
128.608
188.1262
13.59062
161.3563
20.28119
24.81612
111.7068
67.98947
742.0364
8.604689
506.1865
170.2079
837.0526
38.38107
213.6822
11.54374
13.04684
127.1432
20.94254
8.068855
134.9399
267.6194
51.68596
12.16055
268.7919
12.18832
125.4727
104.8237
24.60391
11.63558
12.9996
85.74265
81.38531
16.18518
236.6157
29.37486
52.99204
83.2603
52.87824
172.1455
169.475
23.73815
9.847906
79.85843
59.01657
217.1847
386.2008
66.72638
40.42505
105.3661
279.5275
348.8264
65.56675
209.2964
87.75212
356.7282
66.0753
466.2166
13.31301
629.4129
36.85668
130.5943
18.10771
190.0735
21.02834
121.3638
17.63471
16.73885
133.6395
66.82941
12.92596
31.39
86.51518
147.7109
147.3804
160.4053
12.66842
49.96287
34.25892
7.680144
10.36532
11.59388
47.71696
55.25286
26.13582
16.07687
23.78916
90.37427
10.65674
90.09393
74.94837
8.229126
88.90223
12.43554
76.72881
53.96013
280.6792
32.03358
54.76377
8.609872
110.202
375.9239
1178.952
578.7215
76.10076
301.2286
497.9791
141.5618
27.12238
184.2532
14.884
20.71727
106.3276
32.8054
111.2459
39.18606
38.3189
13.27103
10.25352
125.4378
172.4483
8.085766
201.7929
234.4667
28.67941
116.8589
16.76831
43.78393
17.01839
46.2181
30.27585
183.4229
78.81417
290.0146
11.03724
17.66194
277.6763
202.4103
123.3346
18.53343
23.16432
41.35972
67.13611
22.95964
78.04057
39.65545
11.47852
54.48258
323.1402
251.2082
38.40552
20.29563
39.6596
7.271102
347.1044
30.74044
16.24013
108.2932
792.3653
164.6696
186.9575
254.5376
348.3728
68.32527
104.0806
518.5142
123.505
274.6248
6.366026
16.33931
124.8092
171.2967
18.39782
57.88217
12.77417
50.87874
219.1535
11.34581
13.28844
23.99287
12.67882
631.0741
16.9182
14.92931
110.1909
52.02764
264.3879
13.09125
132.2656
17.72079
365.2405
17.42845
200.1887
10.83969
36.97544
71.79212
6.776383
20.73938
80.07871
185.3557
33.94524
64.91401
35.20483
292.0976
19.68517
16.7406
8.596065
28.304
147.9234
66.63322
10.60329
33.51873
313.117
48.32633
65.41599
11.10841
10.47974
147.0181
46.0255
45.75236
311.7022
48.5125
40.07023
64.6055
164.8569
146.9529
61.05857
201.4059
141.845
29.87943
55.47378
360.4142
63.92609
17.33074
50.25139
195.3422
14.35098
11.93796
43.37134
9.050211
42.17293
15.8988
9.568522
9.869089
77.15064
32.05529
142.1242
254.7874
30.14941
196.6993
83.74687
196.2567
25.89507
160.2573
14.712
24.67039
328.4658
24.1185
37.74433
98.98318
464.2682
14.43733
342.856
116.344
65.00484
249.1767
15.39853
118.5964
135.1182
73.2703
21.82352
176.8454
65.99857
166.5173
564.0264
78.41891
161.5197
28.12407
97.11164
205.428
138.415
62.47325
32.67751
18.39463
46.20734
243.0747
160.7883
23.60732
7.331916
345.0319
11.53367
139.5892
30.40567
30.24157
120.1413
18.00842
109.6205
19.5182
121.2046
273.613
16.47367
53.37762
13.90017
289.6436
14.57494
311.5073
24.07847
90.41009
167.8583
62.4336
166.3728
13.29379
12.36003
226.3094
15.97655
54.47531
42.97638
126.9049
8.726676
138.7204
8.31864
132.8808
190.9079
105.7136
81.07508
53.46036
138.1848
105.8732
208.4894
39.68958
45.00318
150.6427
270.123
45.84667
8.309985
19.27574
84.77046
163.7597
19.43466
11.48367
129.2291
28.8072
63.69804
12.30449
74.99513
68.10517
636.2004
13.84997
176.1047
111.7037
15.28627
40.90399
126.7251
35.65488
76.71553
18.03489
78.39656
59.9664
112.3251
133.2778
46.18792
84.15294
11.59043
14.90405
163.5069
29.52248
22.21668
223.1466
111.1315
13.93878
9.073125
282.8678
210.7515
245.2364
46.94625
41.6838
25.14702
229.3392
82.95536
300.2309
67.8605
99.57676
12.14284
97.8453
15.42812
8.443545
22.5613
327.2336
100.895
253.4966
104.6607
242.2558
144.7063
9.3213
10.58229
33.70512
58.9418
16.07122
15.78686
360.9607
95.5705
124.1188
108.0224
167.7804
13.32034
20.83992
48.72309
222.8429
42.75367
15.88909
99.41708
136.9461
42.87795
427.647
16.45783
158.7445
33.14221
227.9896
232.3005
587.8466
8.361413
70.40406
131.4821
149.9081
39.44649
16.1478
7.118408
57.54778
56.18918
66.85292
389.0355
210.1506
13.50559
60.35592
22.70998
209.153
274.5813
132.3377
16.19102
16.07018
104.3931
414.3455
273.0323
74.23948
92.40355
156.9593
184.8012
120.0365
293.7826
28.44641
825.3473
78.55261
83.26123
148.6358
234.5259
26.93942
11.55179
274.9843
110.2251
96.61965
244.3577
56.94625
9.934247
127.9337
81.42221
250.6307
35.88068
49.11302
12.12055
141.6544
8.984119
6.804382
12.18059
21.06898
57.88261
112.442
15.18505
44.02112
96.60275
25.18178
182.3822
418.0367
107.4362
33.57065
21.34619
693.6223
41.08653
455.8624
47.28941
142.6474
82.29631
455.5678
208.559
19.42911
28.86808
113.1864
48.90408
45.65823
45.41923
129.9382
334.6937
229.9372
195.5667
10.36418
364.6146
188.5818
82.82776
239.1049
76.56822
15.61701
128.1023
25.22487
185.8318
36.22151
9.06126
10.39537
44.27356
148.3161
22.81388
23.36399
33.18298
37.05893
20.88348
152.7453
221.5571
46.03414
160.8022
34.70446
254.5544
177.7009
106.3358
224.7527
305.6105
77.92775
68.51302
57.15747
52.91871
12.89356
87.7191
165.5192
44.61314
156.8136
15.07203
137.9942
107.0302
114.8226
135.2014
200.4778
88.13699
144.299
16.32398
70.74795
70.63405
247.8304
275.5261
109.5809
15.10095
18.88354
10.30749
145.5247
23.93581
152.9549
414.7101
14.12289
92.0336
154.7969
331.5172
10.26197
18.01063
60.22319
260.9659
160.7437
178.675
42.73559
9.922873
12.59244
55.58467
24.25511
32.82237
199.1819
162.7392
535.7204
26.52839
109.9165
98.4658
130.0318
15.84953
66.66318
41.35539
171.298
15.22449
95.43665
23.09563
11.68891
182.0615
17.49527
118.0207
11.56843
33.7136
8.708653
48.79674
143.5895
40.37656
412.7779
47.64416
12.3099
10.34272
47.91228
10.84049
14.50271
77.07873
10.2816
228.625
29.72635
182.9422
11.49323
130.1137
75.4113
12.60425
145.3844
240.0844
79.04999
133.0967
61.50306
63.65895
22.04185
15.47544
486.4328
41.80242
29.39941
97.11378
131.7093
102.1758
114.361
270.0767
257.7006
204.1674
76.14539
143.5093
57.39027
436.6096
14.16421
272.3364
73.43081
59.12404
13.69327
219.3978
12.89502
140.9912
111.5355
632.9535
82.05916
208.2705
399.8866
151.1901
92.46036
19.7102
24.1848
68.74912
36.37135
15.81909
19.25965
223.1664
69.84451
68.44175
24.40318
13.77285
184.5617
84.56922
12.76841
152.9827
198.7854
229.6025
107.8887
95.35668
23.59371
26.57426
17.65091
16.59982
21.87755
87.65412
25.17346
126.6063
30.78877
93.52616
32.24376
21.00694
11.1309
16.74235
15.43622
37.74417
8.21802
25.0019
52.92663
15.72011
75.97875
9.911532
18.82003
117.8816
19.46102
209.1466
382.2004
130.8772
8.395762
39.59767
165.277
14.38911
128.0752
101.2662
15.15048
51.31494
19.19467
74.36096
76.99645
88.2838
58.49781
331.7093
136.8445
215.083
17.45463
30.98129
277.0982
137.7597
152.5682
613.7364
30.62656
7.683247
467.4621
81.44654
99.0503
24.41599
72.42589
292.5781
36.00194
251.1082
365.0219
246.3334
300.0341
377.6224
49.30412
135.7471
40.44994
79.68133
58.25779
14.43945
19.71418
31.67685
15.55741
22.07595
99.60236
28.77659
13.53666
57.01947
18.96119
130.3379
95.12804
7.589507
226.3655
143.8214
614.9938
302.5878
101.6827
16.04702
70.03847
172.3201
44.06567
188.2052
11.64751
170.2998
103.8882
110.9162
261.8905
121.3617
33.35234
147.1342
218.3834
44.77108
14.95875
64.86839
143.932
11.84846
240.541
42.94626
70.38537
93.00733
8.880621
122.1044
153.4306
12.90626
196.9679
53.3129
21.08676
11.79434
14.08741
133.9806
60.20842
113.3496
138.1271
68.83701
12.19237
134.4711
258.9309
112.6345
241.3933
17.31772
67.71327
99.58342
103.5239
198.5658
47.50857
55.45026
211.4935
61.11756
161.6319
10.80351
275.7806
338.7948
20.30392
28.07086
129.2463
156.3508
71.52736
48.69953
19.63071
32.66117
33.88142
155.1007
163.9202
27.41446
235.8483
25.99835
10.77998
133.664
33.3089
231.0944
47.02616
114.6569
98.75935
39.67451
13.13711
73.60953
25.53546
33.17322
187.5867
115.5797
122.5754
384.3455
23.81488
27.94449
106.5332
19.43907
17.33521
170.6577
117.2629
10.24402
47.1454
101.9588
444.4079
56.95331
96.16708
17.45476
166.6195
20.4666
55.14554
481.3761
19.46415
61.54401
27.115
218.039
16.9752
20.96871
175.4617
15.80306
365.0928
12.68598
235.582
159.4321
46.82474
33.14713
107.6211
23.06039
15.06845
139.0402
33.64123
12.26822
82.49401
79.89157
234.4539
22.32405
207.7235
25.96921
720.1361
19.30481
14.42534
237.6849
7.792667
176.5371
7.736886
319.6352
11.2693
420.5107
190.8099
69.27802
35.01976
75.55687
148.499
779.5934
8.151697
120.0798
19.32488
422.3696
12.831
30.10363
112.9702
125.4882
13.94248
57.53855
173.1149
37.99927
34.77877
81.86019
60.86076
153.9101
26.24821
22.05257
13.38503
43.32821
132.9866
25.85799
252.7452
22.62987
99.80792
16.71563
515.5135
89.03248
271.5226
9.985181
424.9209
65.33136
84.09905
188.1763
25.35464
117.1479
31.05183
511.784
151.2631
9.434969
320.463
174.7717
233.4594
213.417
76.76606
423.6809
10.45872
643.126
34.76085
80.49259
89.99142
123.747
231.3574
283.0781
65.31525
35.29692
172.1807
87.80057
10.61578
219.5069
284.6851
9.410383
226.4607
173.0984
132.6626
44.90998
121.3301
14.81477
30.12085
68.89648
51.0704
21.42975
24.01202
9.969517
10.83429
174.3617
154.357
605.9416
25.20691
17.55179
178.4666
9.620978
200.1166
36.3189
81.13426
209.2831
73.14084
27.86221
70.77514
70.67069
37.98853
11.09161
10.23111
120.6486
57.95556
35.82824
41.15278
12.26368
48.36414
127.3072
297.0499
223.8038
63.36578
229.79
9.46212
45.18977
37.27985
344.8057
84.11248
102.9969
144.7149
204.128
11.73417
104.1636
12.16034
16.75567
468.0434
29.08486
15.12547
21.2029
57.73861
59.79826
202.316
120.2777
8.466812
52.57808
154.3913
47.64802
21.64711
144.803
8.222384
169.23
190.307
87.01215
117.4868
140.498
23.29025
84.7251
84.49783
41.64821
13.44586
289.984
133.2757
30.59359
31.32557
15.00469
156.1004
65.31376
8.782494
145.324
219.881
37.95859
8.234688
261.0386
285.0482
169.3574
58.252
180.7612
14.32969
509.8421
150.2773
10.90263
31.61176
213.955
76.88969
72.94897
47.29999
36.12268
294.6615
56.00067
72.0183
22.6126
421.0947
121.4271
659.5791
611.844
10.51655
84.31515
54.98075
15.89131
115.8418
255.0168
21.04506
209.9294
249.5918
65.84269
416.3997
12.67968
12.87178
18.28846
210.388
10.48294
69.4473
12.01204
301.0282
44.57058
22.7105
340.2535
15.78999
195.7487
261.9899
83.53018
16.55455
79.42736
122.0271
24.64995
9.000579
183.8119
197.3791
26.6902
17.74789
393.4941
133.9007
49.70809
13.70318
273.8739
15.60778
78.64553
66.0984
49.08654
398.7082
13.68603
83.01848
115.8023
10.83108
156.6117
195.7304
390.3135
179.3935
22.79832
9.668783
147.1255
96.5263
17.95162
70.43505
8.692931
65.24041
222.1686
189.4973
493.7574
97.16124
192.36
39.04132
191.8701
163.0068
553.1185
33.27802
49.20431
308.5912
136.9514
11.64909
41.41229
319.5552
13.02356
73.7037
18.36394
481.5184
75.24366
21.77225
331.0556
84.04303
368.7838
15.80575
15.69826
65.85836
15.21014
366.6491
19.27678
11.74839
22.97564
240.6952
95.35895
279.229
279.519
215.9031
97.54649
234.9949
26.4438
40.08227
40.67076
60.22251
21.17853
9.534811
542.5221
233.1106
76.80629
33.36993
154.9622
203.2644
42.80036
311.848
368.3429
64.37667
24.31474
42.76932
23.59316
187.1806
29.20911
124.4023
88.76849
15.06089
29.01608
29.8811
70.03882
138.6689
80.7474
9.231993
9.369989
14.68956
241.3048
189.1162
14.53615
126.9008
171.4063
219.8771
109.212
147.0207
448.0606
466.4809
207.192
87.44433
25.59328
6.915688
16.9145
13.00493
270.591
116.1802
232.5806
71.50515
60.35117
60.41035
13.18846
57.6313
22.61775
254.3704
11.24516
8.816281
28.45571
61.88359
11.68146
160.7218
9.443553
66.49621
391.8122
126.7533
71.45862
32.38455
213.5829
32.94746
97.39234
201.5206
191.1463
18.80844
86.46533
40.36742
85.52845
43.90121
322.8754
193.8215
57.62362
162.1083
23.32018
88.40742
24.55862
241.5309
201.9205
328.6253
133.9074
58.48738
55.4355
133.0097
102.3144
268.1574
97.91024
80.2659
56.66448
10.94874
57.15904
290.7093
38.003
160.8419
133.7793
14.11045
92.92456
120.7576
180.0284
159.8263
232.7213
33.3701
7.733196
118.4897
52.22345
231.0666
23.08364
215.6666
26.69788
185.8621
18.49864
460.0543
248.3384
12.42326
293.8046
8.968633
20.07679
36.82922
11.00784
39.66049
259.0221
766.0947
212.8465
38.04635
38.3587
386.3317
13.15454
12.7692
37.318
23.85083
27.78084
10.7631
144.2423
201.3074
124.4524
22.68733
5.423987
250.8899
328.4084
18.45507
268.5853
16.55091
116.2499
164.9965
41.52596
541.1232
260.0529
77.71681
128.929
86.18687
156.8849
48.91545
404.1194
8.112965
212.8687
11.38485
23.26095
110.1168
27.12528
7.024026
483.7057
281.4361
24.392
83.57014
22.62606
55.0975
15.87046
73.22374
68.1993
208.6786
17.12746
14.91591
52.41341
111.7967
180.4012
129.2292
80.48309
8.558391
327.3545
71.38883
77.0674
27.86491
85.7787
19.10498
369.2049
79.49975
45.19158
11.72485
162.57
47.86679
9.933459
77.15059
103.3292
338.3197
191.389
16.49361
178.8353
21.22113
91.78107
36.3144
71.03192
12.21088
104.0751
75.39993
125.7713
98.79217
90.83988
118.0671
16.21621
195.9399
254.6485
212.0527
195.1658
17.89733
379.8576
46.55864
123.6669
253.0922
88.10168
18.36008
147.7089
32.24824
718.6921
1040.934
30.66186
401.1157
130.4846
14.2702
123.8461
13.2253
7.32815
14.74794
129.8758
123.8322
21.22808
49.90367
467.6037
10.39083
165.0274
135.3325
104.2523
12.9564
146.1247
695.3212
138.9434
108.5702
101.8503
170.4326
13.77398
24.98764
56.96366
17.90259
77.73958
15.08783
239.972
25.39265
7.865031
19.19896
87.32583
54.57761
221.1632
57.80791
21.20995
76.48415
166.523
450.2735
77.05752
47.45298
116.0754
19.29391
27.14402
257.151
219.5471
337.7722
8.956299
12.04187
91.16284
326.1025
51.36852
143.3773
88.08223
21.42072
67.25557
458.3185
33.05716
14.73179
13.84225
7.572929
62.19815
29.61478
48.51422
84.62276
55.70537
159.9818
63.46738
15.84393
22.61561
121.3934
115.7487
75.82942
134.1092
98.51871
11.03476
77.74323
21.96335
19.94856
107.2875
81.81976
13.8127
55.97388
14.809
49.04807
334.0924
12.50699
109.9578
111.0885
77.54556
11.76496
28.66443
228.4942
16.0195
155.25
367.663
96.30459
56.99768
143.0455
46.98993
39.58763
103.1806
24.46941
28.88913
34.33612
117.0809
62.29775
14.94011
23.23239
56.76141
422.2514
171.931
18.13245
401.2409
47.69557
37.4832
104.3315
10.85231
57.87358
26.32943
60.12889
11.64831
8.194674
122.032
15.36758
69.92477
45.1512
215.6818
95.54512
16.3576
16.00521
83.46454
77.0884
189.2569
42.16304
18.40256
16.50478
66.39311
300.3127
246.2028
28.20123
241.742
150.0182
38.96991
75.00064
83.95116
32.0691
228.3317
11.89709
231.5729
19.53647
24.55212
79.65056
35.84562
215.4074
9.910612
21.35821
105.0503
10.33283
75.12162
15.17716
72.39242
124.2176
278.2665
